mz	rt	intensity
346.2851635	22.81570053	1801.206177
346.2858011	21.73064995	1277.049438
346.2862737	21.83065033	1236.40271
346.2866536	21.94485092	1703
346.2868411	20.60276604	1178.357666
346.2878508	22.18759918	1107.072876
347.0647357	5.254966736	3904
347.0868206	1.343050003	3102
347.1613786	10.42319965	1422
347.1711292	11.29406643	1208.192871
349.2021465	12.60763359	2405.026855
349.23623	21.48800087	6629.790527
349.2366061	21.54509926	1911.400024
349.2417826	21.2737999	8635.400391
350.0704222	12.72181702	2238
350.0879845	5.997399807	23252
350.0881031	6.068833351	1056
350.0882748	6.468500137	1040
351.0913277	6.011666775	7685
351.2510067	22.15895081	1696.496582
351.2516131	22.08758354	12113.08789
352.0862116	12.23641682	1341
352.0864655	12.06503296	73302
352.0943602	6.011666775	1927
352.2539715	22.08758354	3436
353.0878806	3.841500044	1104
353.0902073	12.06503296	34046.80859
353.2003303	19.2321167	7276
353.2485717	22.23041725	1216
353.3421252	25.99956703	1690.374268
353.3425753	25.68546677	1530.2229
354.0856135	12.06503296	2850.662842
354.1018742	11.46535015	1958
354.2034311	19.2321167	1901
355.0353536	1.42869997	3233
355.0356088	3.998616695	2892.253906
355.0889911	2.342400074	1730.262695
355.1034274	8.424366951	1574
355.2855418	21.74491692	1593.240479
355.2857194	21.65928268	3301.182373
356.1173374	11.9080162	10268
357.0304363	1.371600032	4140
357.1012522	8.767016411	1718
357.1088858	4.441183567	25228.07227
357.120734	11.9080162	2104
358.1126532	4.426916599	6040.258789
359.0977744	1.642799973	1332
359.1348188	9.595166206	1579
359.1348599	7.410783291	3065.640625
359.143867	1.514333367	2059
360.0459204	1.343050003	1816
360.2394123	11.62246704	1238.217163
361.1502436	8.581466675	1193.464844
361.1504734	5.454899788	1111.924805
361.1506464	8.866999626	2177.400391
363.0767185	5.383533478	1790
363.0802292	2.114033222	2106.864014
363.1083294	2.456683397	1234
363.1658605	9.452316284	2820.588867
363.1659319	9.680800438	1486.400024
363.1774813	13.43568325	1501.564209
363.2520663	21.45935059	2319.600098
365.1358336	3.47028327	6642
365.1432704	13.39286709	1736.399902
365.2097098	21.45935059	2321
365.2462443	22.15895081	2195
366.1008008	12.35060024	1108
366.138787	3.47028327	1598
366.9399109	17.10491753	1008
366.9400251	17.03355026	11255
366.9423191	18.84663391	1877.78064
367.0364633	5.740483284	1252
367.0438111	5.512000084	1748
367.1029039	8.381549835	1249
367.1029287	7.410783291	1009.400024
367.1032308	6.311483383	6024.13916
367.1033345	5.412083149	6155.38623
367.1034868	6.853950024	4536.822266
367.1035167	5.654733181	7130
367.1035997	6.083099842	1438.816284
367.1523501	14.12096691	2457
367.158751	14.37790012	96624
367.2235217	11.15133381	1309
367.2368323	22.20186615	1207.805054
367.2398509	22.50161743	1246.043823
367.2414844	22.57304955	1236.204712
367.2425426	21.85919952	1596.085571
367.2431395	20.71694946	1930.054443
367.2434335	21.35943413	2257.631104
367.243446	21.03104973	1342.079102
367.2434561	20.9454174	2003.359741
367.2437317	20.60276604	1262.359619
367.2443836	21.10250092	1258.952393
367.2444147	20.16018295	1408.951538
367.244423	21.94485092	3173.770752
367.2444668	21.67354965	2309.559326
367.2458878	22.80143356	1955.99585
367.2461349	21.73064995	1676.566406
367.2496972	22.17323303	1373.860596
367.3583647	21.75919914	10213.10449
367.9433007	17.01928329	1038
368.0809435	8.738483429	1129
368.106043	6.853950024	1002.53833
368.1063389	6.311483383	1644.743286
368.106744	5.640450001	1887
368.1618056	14.37790012	25279
368.243556	21.38798332	1179.454224
368.2461096	21.94485092	1363
368.3618175	21.77346611	2729.18335
368.9369854	17.01928329	3314
368.9764196	16.33396721	1038
369.0812443	1.343050003	1048
369.0824327	2.085483313	2294.800049
369.1188943	9.937716484	1040
369.1583402	14.39216709	4415.399902
369.1585017	21.18815041	1450.733643
369.1740029	15.50580025	1867.116577
369.1742544	14.80620003	6860
369.174366	13.73551655	9067.177734
369.1744882	15.69145012	33044
369.2409026	21.41653252	1101.72522
369.242312	21.97338295	1399.273682
369.3009753	22.04476738	7826
370.0969444	8.253083229	1706
370.1770345	13.74978352	2088
370.1770746	14.82056713	2138
370.1776998	15.69145012	7991.436035
370.304384	22.04476738	2243
371.0989726	5.383533478	1972.63916
371.1740529	15.69145012	1214
371.1915332	1.514333367	1515
372.1119676	8.724200249	7581
373.0048938	1.357333302	5270
373.009032	1.21449995	1370
373.1143154	3.456016779	1600
373.1148795	8.724200249	4459
373.184086	18.17569923	2943.950684
374.0282145	5.169333458	1086
374.9672717	1.228783369	1428
375.0205476	7.068133354	6108
375.0229665	2.699333429	3359
375.1184832	1.528599977	9325
375.1291255	1.742799997	1378
375.2751166	21.95911598	1464
375.2756598	22.15895081	5206.200195
375.2761502	21.68781662	1116.618774
376.121034	1.514333367	1389
376.2793807	22.17323303	1320.828369
377.2681354	22.51588249	4185.226563
377.2728592	21.05960083	7093.869629
377.2730574	19.6462326	1741.273315
377.2732348	22.85853386	19401.66211
377.2732534	21.93056679	16293.83301
377.2733058	22.18759918	10688.01367
377.2754351	22.34460068	4540.333008
378.1012273	14.00669956	1960
378.1020999	13.53559971	10540
378.2718047	22.50161743	2614.633545
378.2736515	22.87280083	3588.736328
378.2745017	22.24469948	8337.133789
378.274609	20.70266724	2616.005371
378.274722	20.9454174	2244.977295
378.2749477	20.85976601	2612.773682
378.2751154	21.07386589	2430.315186
378.2752459	21.93056679	19942.99219
378.2753538	20.11736679	1004.141418
378.2754612	22.01621628	6910.574219
378.2757395	22.81570053	17602.07227
378.2757809	21.35943413	3970.980957
378.2758371	20.58848381	2375.657227
378.2760614	21.75919914	12744.69531
378.2761364	21.87346649	17886.65234
378.2771526	22.37314987	10473.43848
378.2854024	22.90135002	1313.783936
379.0333849	2.613699913	3389
379.0905339	4.426916599	7669.971191
379.1033789	7.425049782	1877.750244
379.1054319	13.53559971	8887
379.1615215	3.741583347	3057
379.2729718	21.68781662	1157.635864
379.2730582	21.94485092	1444
379.2749113	21.85919952	1265.696533
379.2750754	21.98766708	1006.000244
379.2760472	22.80143356	1248.582275
381.0237807	2.92779994	1080.273438
381.2315521	20.26009941	3584
381.373931	22.92989922	3911.964355
381.373991	23.54386711	1738.706421
382.1000593	1.514333367	2792
382.3770551	22.90135002	1183.512207
383.0975177	4.812399864	1071.106567
383.0980327	7.496433258	1380.874023
383.0987463	5.369249821	1460
383.1188514	2.328133345	1775.69104
383.1212952	1.571416616	1061
383.1531468	11.29406643	4368
383.1537148	12.52188301	28877.40039
383.1539534	12.82173347	5349.800293
383.1708698	9.195316315	2393
383.1710234	8.981216431	1515.903076
383.2803297	19.6462326	1334.908569
383.3162311	22.58733368	1520.113403
383.3164927	22.34460068	7461.112793
383.316527	22.50161743	2558.015625
384.1567851	12.53614998	16990.35352
384.1571489	12.82173347	1134
384.3196979	22.33033371	1607.0802
385.1608098	12.52188301	1457.122559
385.1684707	12.86454964	1469.928589
385.1686431	11.36543369	3030.225098
385.1692146	11.00851631	1863.660645
385.1692879	11.50826645	19340.80078
385.1693195	14.27798367	2059.599854
385.1864644	10.12336636	2283.399902
385.1866745	9.994883537	3256.666992
385.1871298	9.123950005	1429
385.3069595	20.28863335	1351.64978
386.1720766	11.52253342	11169.50098
387.0718207	9.223950386	4708.399902
387.11341	1.414416671	2766
387.1656025	10.19473362	1164.990112
387.1658778	11.32261658	12623.13477
387.1659322	10.33746624	2176.199951
387.1664231	11.69381714	1084.241333
387.2022177	9.452316284	2371
387.2022591	11.45108318	1293.064819
388.043925	6.011666775	1902
388.075356	9.223950386	1481
388.1694762	11.32261658	1793.270386
388.9830145	1.21449995	2217
389.0911457	7.482150078	6653.756348
389.0979729	3.341833353	4666
389.1815464	14.79191685	1378.981689
389.1817103	11.76518345	1520.324585
389.1817566	9.309599876	1101.158691
389.2176237	11.89375019	1332.147949
389.2179352	10.05200005	1885
389.2899817	22.50161743	1113.304077
389.2909725	22.15895081	5451.038574
389.2913499	21.95911598	1377
390.0945486	7.482150078	1942
390.1008373	3.327549934	1020
390.2940388	22.15895081	1828.400146
390.8930561	1.128866673	3807
390.9414778	1.21449995	1247
391.1123877	3.141900063	23485
391.2069452	21.18815041	2131.399902
391.2086456	9.309599876	1015.557678
391.2835449	22.70151711	1483.316406
391.2844785	22.1303997	6442.325195
391.2857764	18.84663391	53434.01953
391.2864392	22.51588249	7291.558594
391.2877158	18.96091652	1758.210449
391.2882739	22.18759918	13012.82227
391.2885711	21.14533424	7607.612793
391.2889271	21.93056679	21564.22461
391.2890315	22.41596603	8121.099609
391.2892389	22.81570053	23495.6543
391.290522	23.91506577	1946.175293
392.0469797	7.068133354	2184
392.114817	3.141900063	5268
392.2073391	14.32079983	1015
392.2880482	22.50161743	3033.31665
392.2888729	18.84663391	18572.20898
392.2893726	22.71579933	13486.28906
392.2900072	22.38741684	26906.97266
392.2906419	21.60218239	25825.59961
392.2907995	22.85853386	26181.89258
392.2909794	21.2737999	5312.356445
392.2912505	20.48856735	1570.605347
392.2912562	20.93113327	2183.37207
392.2913328	20.617033	1826.416748
392.2913813	22.01621628	18914.95898
392.2915201	21.93056679	20562.50391
392.2915373	20.13163376	1089.333984
392.29155	22.41596603	2687.106689
392.291579	22.7871666	18809.66797
392.2916361	21.71636581	16412.8457
392.2919553	22.58733368	17841.38867
392.2925834	22.23041725	12381.44629
392.2939612	23.88653374	1214.563354
393.0498445	4.027150154	1564
393.1231291	3.141900063	1368
393.2645919	15.62008381	1374
393.2753609	23.32975006	1396.332031
393.2892251	22.87280083	1143.943848
393.2893341	21.74491692	2702.097656
393.2895878	21.64500046	1239.305786
393.2903686	22.58733368	1205.575317
393.2911186	21.94485092	1449
393.2914284	18.83234978	2406.108887
393.294154	22.81570053	1943
395.0641879	4.441183567	22413.17188
395.1434747	3.613116741	3573
395.1632334	13.9638834	1891
395.3895817	25.84246635	3702.170898
396.1121924	10.56595039	1021.556152
396.3927046	25.84246635	1358.475464
397.1140691	5.497716904	1221.219727
397.2267282	19.38921738	4113.834473
397.3313979	22.77288246	1001.400146
397.3317134	23.14410019	1304.220947
397.3320433	22.90135002	1188.800049
397.3321468	23.04418373	11883.02734
398.1279746	11.02278328	1558.305542
398.3358789	23.05846596	2561.599854
399.1617492	14.12096691	2095
399.166293	6.782583237	6370
399.2490939	22.82998276	1024
399.2593489	22.82998276	1178
400.1698648	6.782583237	1116
401.1310067	19.4034996	2167.109375
401.1454555	9.880617142	1662.003784
401.1817435	6.754033566	2368.519287
401.2903942	22.43025017	1388.400024
402.1320639	19.53195	1002.054138
402.9996445	1.21449995	1647
403.0663929	7.039583206	1114
403.0664544	7.18231678	3702
403.2492524	14.80620003	1005
403.3061741	23.32975006	3909.077881
404.9572877	1.21449995	1850
405.1764874	6.354300022	13061.68652
405.1769805	6.768300056	4334.105469
405.1916171	13.9638834	1164.31189
405.2211114	21.77346611	1140.049316
405.2647432	15.24888325	2290.803467
405.3030578	21.28806686	2244.78418
405.3038265	20.64558411	1057.597046
405.3039696	21.33088303	1966.999512
405.3040747	21.05960083	1595.929688
405.3042395	22.47306633	1681.643677
405.3042834	22.41596603	2487.521484
405.304468	21.97338295	3536.089355
405.3049867	23.91506577	1300.064331
405.3053322	22.77288246	1058.658325
405.3053544	22.81570053	2563.925049
405.3055778	22.90135002	2070.709961
406.1796491	6.368583202	4276
406.179944	6.768300056	1185.307373
406.3043689	21.93056679	1236
406.3054562	22.80143356	1205.400024
406.3075231	21.68781662	1067.875977
406.3083181	21.83065033	1160.240479
407.2802096	17.39049911	3303
409.1865383	14.29224968	2336.740479
409.3109138	24.72884941	2924.984375
411.1271551	5.197883129	5896
411.2021032	11.85091686	4227.000977
411.2021712	17.13348389	1570.270508
411.2024596	13.30721664	4193.303223
411.3471014	23.51531601	2579.704346
411.3482899	23.72951698	1462.155396
412.20504	11.85091686	1418.420166
412.2060161	13.30721664	1272
412.3066304	20.17444992	1213
412.8648775	1.128866673	10729
412.9660745	16.33396721	1434
412.9762265	7.068133354	6628
412.9771566	7.125233173	6503
413.2004309	12.85026646	1402
413.2005343	14.72054958	16864.13281
413.2010831	14.39216709	2188
413.2174871	15.86273289	1033.257568
414.2041872	14.73481655	4476
415.0342036	7.539249897	1022.981262
415.1358356	14.09241676	2331
415.1373499	14.13523293	1708
415.1836371	3.798683405	2059
415.2153557	16.50525093	1303
415.3050803	22.43025017	1914.663452
415.3222935	22.74435043	1815
416.9610373	17.76168251	1482
416.9612803	17.6616993	5956
417.3219988	23.31546593	4145.213867
418.3255233	23.32975006	1102.445557
418.9723331	1.21449995	1224
419.2280035	13.77833366	1602.255371
421.0599325	12.03648376	1399
421.2266032	19.54623413	2577
423.3269523	23.62949944	1154.644287
425.011887	4.983766556	5046
425.1021066	16.1340332	1139
425.2576696	20.37438393	1429
425.3632106	24.35765076	1185.399902
425.3635728	24.60038376	7192.626465
426.3673109	24.60038376	1818.581787
427.1245636	6.083099842	1268
427.1787594	14.9347496	1356
427.1964638	8.767016411	1297
427.1969367	13.37858295	2436.948975
427.1972073	11.4368	1315.287109
427.26235	18.84663391	3596
428.8340102	1.114583373	4550
429.1166701	10.4517498	1403
429.1764163	11.39398289	1147.337891
429.1765804	14.5064497	2504
429.1947461	12.26496696	1399
429.2124101	13.2357502	1391.520874
429.2608609	18.84663391	1889.404541
431.1919792	8.467283249	1941
431.2276664	12.29351711	1568.995483
433.113813	10.32318306	2636
433.2079946	9.095399857	13386.40039
433.2080033	9.38096714	4516.041016
433.3321082	21.64500046	2035.393311
434.2113944	9.366683006	1003
434.211709	9.123950005	2678
435.2232799	11.87946701	2117.628906
436.2203653	6.853950024	1348
437.1074492	19.31785011	1069.532104
437.2133363	2.556600094	3613
437.2911668	18.84663391	16242
438.2943309	18.84663391	4854.88623
439.1606355	6.38285017	6728
439.1610853	11.00851631	1770.711426
439.3422603	21.05960083	1272.042236
439.3792655	25.24288368	3119.57959
440.1639039	6.38285017	1591
441.2525113	19.50341606	2954.554199
442.1904831	14.27798367	1830
443.1319121	6.368583202	1095
443.1552071	12.3934164	1198.122925
443.1558092	11.9080162	12134
443.1558185	12.16495037	13310
443.1749684	12.95028305	2309.260498
444.1585958	12.1506834	7094
444.1587817	11.92230034	10627
445.1616808	12.1506834	2150.127441
445.1904459	12.60763359	1298.568604
445.2077977	11.63673306	3214.481689
445.3502736	22.17323303	1259.099243
445.3530323	21.40225029	1349.387695
445.3539948	21.94485092	1562
446.0800177	20.43148422	2033
446.2911653	16.30541611	36635.82422
447.2378878	18.47543335	1265.302124
447.2386071	18.28988266	2139
447.2951949	16.31968307	6244.115234
448.3066889	16.20540047	7034
449.1089775	9.238233566	2063
449.1208904	3.556033373	2034.95874
449.2027029	6.39713335	1882.193359
449.2546151	18.88945007	55065.51953
449.3104352	16.21966743	1466
450.2594722	18.88945007	31150
451.0490651	2.942066669	1053
451.1199865	14.39216709	1683
451.2613543	18.90371704	1960
451.3071643	18.84663391	3238.669434
452.1927179	10.72305012	6210
452.1930392	11.2369833	9234.349609
453.1764689	6.868233204	2748
453.1764851	11.76518345	3733.313965
453.1956653	11.2369833	1542
453.196388	10.7086668	1318.244141
453.2857832	17.40476608	1475
454.17985	6.853950024	1056
459.1502665	6.11164999	3536
459.1502957	5.654733181	1764.865723
459.2725201	18.84663391	3713.400146
460.1534725	6.11164999	1006
460.9264726	17.01928329	1585
461.2387049	12.65044975	2430.447021
462.1766524	10.88004971	2637
462.1776709	11.57963371	6550.733887
462.9677518	4.983766556	4057
462.9762414	15.49153328	1189
463.1808763	11.57963371	5402.034668
463.2333682	14.80620003	1149
463.2338443	14.52071667	5091.916504
463.2340756	13.93533325	3109.800537
464.1833729	12.30778313	1632.643433
464.2372389	14.54926682	1785
464.3014417	16.91926575	1078.983643
464.3019016	14.73481655	1074.14502
464.9735546	15.49153328	1358
465.2488139	14.22088337	5452.056152
465.2488355	15.37733364	111419
465.2488764	15.19178295	105173.7031
465.2490203	15.46298313	3157.069824
465.2494489	16.43388367	2483.679443
465.2495303	15.24888325	5054.45459
465.3036229	22.15895081	3654.849854
466.2077192	11.10849953	1183.855713
466.2521156	14.23516655	1712
466.2522806	15.39161682	99224.39844
466.2529868	15.17749977	36233.03125
466.3051506	22.15895081	1084.584717
467.2548374	15.20604992	3636.754639
467.2551734	15.39161682	5460.893555
467.2648634	15.72000027	3347
467.2651994	16.90500069	2046.988403
467.2654721	14.72054958	1451
470.986687	1.21449995	1189
471.2417365	14.80620003	1777
472.9450765	1.21449995	1013
473.1451813	10.00916672	4149.437012
473.1453696	9.809267044	3709
473.3997647	23.37258339	4577.399902
474.1485105	10.00916672	1674
474.148974	9.809267044	1023.696594
474.4030293	23.37258339	1426.834961
475.2479357	18.87518311	1468.605469
475.2490125	18.83234978	1696.400024
477.2343057	8.938383102	1918.600342
479.2282616	11.77946663	1475.400024
479.2282953	13.62123299	1581
479.2283559	12.16495037	3646.936035
479.2286641	12.63618374	11134.34082
479.2290252	12.76463318	1173.351929
479.2373888	1.642799973	2747
480.2318595	12.16495037	1208
480.2327333	12.63618374	2997.251221
481.2080004	10.09481621	1663.121094
481.2436879	12.70755005	1398.65271
481.2439547	12.16495037	6467.799316
481.2439844	14.02096653	2137.205078
481.2440172	12.3934164	37406.8125
481.3303889	21.95911598	1162
481.425852	24.85740089	1043.625366
482.2475088	12.16495037	1713.557251
482.2481099	12.3934164	7420
482.267608	16.31968307	1168
482.9287187	18.5326004	1155
482.9288935	18.43261719	22540
483.2504532	12.40769958	1121.400024
483.2597075	15.03466702	1266.64978
483.9325611	18.43261719	1966
483.9338869	18.33270073	1350
484.9258856	18.44688416	6080
484.925908	18.34696579	5681
485.1662556	5.811850071	7091
485.166656	6.12593317	2535
485.2308197	18.90371704	1482
485.2786253	19.58905029	1037.525879
486.1697348	5.826116562	1854
486.9603449	1.21449995	1534
487.1309548	1.842733383	4848
489.2128182	15.91991711	1588
489.2700724	14.60636711	1467.985474
489.2706222	14.47789955	2521.800049
491.22899	16.07693291	2387
491.3554613	21.97338295	2484
491.3561355	22.7871666	1267.661987
491.3567673	22.30178261	1494.448853
491.3582736	21.31661606	1276
491.3588156	21.64500046	3035.761475
491.358863	21.35943413	1394.968506
491.3592797	22.24469948	1159.052368
491.3595344	22.14468384	2638.512939
491.3596743	21.50226593	2075.971924
492.3607167	21.64500046	1144.893555
492.3617976	22.03048325	1420.036743
492.3621818	21.93056679	1348
492.3623468	21.80201721	1152.441528
493.2803441	16.44815063	1954.200439
495.2233641	11.19414997	1429
495.2234527	7.410783291	22914.57031
495.2234893	9.309599876	8247
495.2239067	9.894900322	7205
495.2956949	16.79081726	25491.38477
495.29587	16.61951637	1099.38147
496.0762988	20.90259933	4330
496.2258745	7.410783291	16437
496.2269517	9.309599876	1974
496.2278697	9.880617142	1783
496.2990814	16.80508423	6921
497.2294286	7.410783291	1201
498.8997031	18.48970032	3728
499.1385214	6.354300022	4281.085449
500.1392503	6.340033531	1033
500.8957869	18.48970032	2506
501.1344909	19.4034996	1676
501.2254974	15.19178295	1754
501.2268409	15.39161682	2598.814941
503.0765544	1.371600032	6423
503.192009	10.89433289	3780
504.1953426	10.90859985	1230
505.146253	5.240699768	1103
505.265568	10.30891705	1373
505.2656842	11.6652832	2011.600708
505.3727088	22.18759918	1293.754028
505.3742174	21.97338295	1012
505.3763217	21.90201759	1025.033691
507.2086558	9.495149612	1512
507.2235823	16.56233406	1568
507.4407621	20.55993271	1385
509.2391482	11.15133381	2533
509.2392342	10.65158367	1558.004272
509.2748964	13.4642334	6035.399902
509.2749609	16.1625824	6678.348633
509.2751838	15.96275043	4093
510.2526214	14.69200039	1636.317993
510.2784916	16.1625824	2550
510.2794518	13.4642334	1506
510.279817	15.96275043	1242
511.218828	14.46361637	1021.414551
511.2550198	13.62123299	8078.89209
511.2915501	16.24831581	29331.40039
511.2918674	16.31968307	1261.400024
511.4716609	21.2166996	30866.00586
512.2581022	13.60696697	7832.467285
512.2680238	15.87701702	5610
512.2950977	16.26259995	20121
512.4748443	21.20243263	8979
513.2714872	15.86273289	1330.662842
513.2975968	16.24831581	2146.439697
517.242161	18.90371704	2276
519.4047216	23.37258339	2065.800049
521.2022849	7.881899834	1294
523.2536195	14.43498325	1039.359741
523.2546647	14.60636711	1951
523.2549455	12.75036621	1671.400024
525.0863583	1.828449965	1909
525.2341119	9.138233185	1889
525.2695938	12.13640022	1141
525.2696592	14.60636711	2623.828125
525.2702958	13.63551712	1060
525.2703991	12.27923298	7824.530273
525.270406	13.27868366	1207.865356
526.2485295	13.26430035	1424
526.2745256	12.27923298	2193.376953
526.8050921	1.128866673	5433
527.214154	5.269249916	78962
527.215456	5.35498333	4550
527.2508765	11.80801678	1296.648438
528.2172384	5.254966736	22931
528.2632854	14.83483315	1754
528.2634112	15.0489502	2750
532.926071	18.83234978	94922
532.9260773	18.96091652	2069
533.1789411	7.410783291	1434
533.215125	18.90371704	1160
533.2360797	15.19178295	2517
533.2364134	15.39161682	2353.728516
533.4542279	21.2166996	16878
533.9279822	18.90371704	1235
533.9290592	18.84663391	18731
534.9229628	19.01799965	1065.008667
534.9231373	18.83234978	24508
535.3125448	25.15723419	2116.525146
535.9251772	18.83234978	1824
537.2339874	12.29351711	1207.31958
539.1823547	15.19178295	1064.751343
539.249377	12.29351711	74021.21875
539.2498588	14.19233322	57510.32031
539.2504021	11.6652832	1703
540.2528363	12.29351711	23585.31836
540.2533998	14.17806625	32852
541.254666	12.30778313	3894.854492
541.2555981	14.2066164	3371.679688
541.2649137	14.10668373	29641
541.2657055	11.6652832	42736.51563
541.2657227	13.1072998	2928.800049
541.2659471	12.03648376	12615.55176
541.2660893	13.80688286	26345.2793
542.2687025	14.09241676	10549
542.2690282	13.80688286	21883.58789
542.2692247	12.05076694	12885
542.2695884	11.6652832	11473.40039
543.2714949	14.10668373	3035
543.2715271	11.67955017	1968.272217
543.2783243	13.79259968	2308.260742
543.2807295	11.5368166	3307.538086
543.2810632	10.99423313	1324.914063
544.1941505	1.514333367	1783
544.2844826	11.5368166	1166
545.3366394	16.6052494	1177
546.0709791	21.33088303	1444
548.9200659	18.93236732	1194
549.2106846	15.39161682	4226.491699
549.2110297	15.19178295	2290.60791
553.2288277	11.49398327	1417
559.1900084	1.642799973	1291
562.2513894	15.79136658	1221
565.1703361	5.269249916	14104
567.1703581	5.512000084	1753.455933
567.3171709	13.56414986	1615
567.5352585	22.08758354	12064
568.5389339	22.08758354	4089
568.96319	1.228783369	1009
572.2533045	11.85091686	1267
573.4917939	20.68840027	1388
576.9153578	18.44688416	6132
578.9123655	18.37551689	1695
578.9126569	18.44688416	2113
579.3940769	21.18815041	2289
582.9459254	19.27501678	1443
582.9465007	19.21783257	7420
584.9369454	1.228783369	1047
585.492284	20.55993271	1701
587.505372	21.67354965	1363
587.5079434	21.64500046	1022.399902
587.5079476	21.23096657	13208.04883
587.5080263	21.31661606	2605.48291
588.51034	21.18815041	1922
592.8861429	18.47543335	1224
593.1611183	20.48856735	1256
595.3492476	14.14951706	1224
598.9175524	19.36066628	6493
600.284639	13.15011692	24573
600.914183	19.36066628	1542
601.2885505	13.15011692	4145
601.521292	21.30234909	1302
601.5222282	21.65928268	2234.535645
601.5230951	21.18815041	2320.396729
601.5233017	21.43079948	1253
602.2873236	13.15011692	1240
602.5261658	21.64500046	1234.72522
607.2362718	14.2066164	1074
613.3587118	16.81936646	6284
613.5223854	21.57363319	1256.512329
613.5226839	21.47371674	7329
614.3621512	16.80508423	2023
614.5261423	21.54509926	1006.727173
614.5265364	21.45935059	1819.624146
614.8871289	19.38921738	1217.477661
615.5347397	21.53081703	1005.042603
615.5386127	22.17323303	1733.322144
615.5386705	22.10186577	12296.32715
616.5409494	22.10186577	5817
616.5427159	22.17323303	1074
622.3225433	13.03593349	1012
623.2093414	12.30778313	1444
623.2111254	14.19233322	1349
624.7891496	1.114583373	3957
626.9127889	18.83234978	24692
627.3746637	16.91926575	1396.440918
627.3750957	17.13348389	1094.486572
627.5370185	21.45935059	2176
627.9165077	18.83234978	2814
628.9096296	18.83234978	8656
629.5529992	22.08758354	4667.334961
632.2038349	1.243049979	1101
640.3340232	10.30891705	1191
645.5280807	21.38798332	1112.417969
645.5295086	21.61646652	1123.793701
645.52995	22.88706589	1628.199585
645.5315007	21.93056679	1497
645.5328365	21.70210075	1157.486084
648.9149899	19.7033329	37992
648.9150082	19.78898239	1619.082031
649.9187248	19.61759949	3868
650.9119125	19.7033329	9062
651.9164088	19.63196754	1025
663.3608972	14.12096691	4517
664.886342	19.74616623	5969
666.8828306	19.731884	3526
673.2319461	1.314499974	1506
692.9042207	19.37495041	2685.78833
698.9125058	20.0888176	2189
698.9130874	19.97453308	49180
699.9160993	19.97453308	6598
700.9091811	19.94598389	15448
701.5933233	21.18815041	1393
701.912039	19.97453308	2008
714.9061022	20.04598427	2064
742.901945	19.71759987	14786.80176
743.9055157	19.63196754	2053
744.8990208	19.71759987	5519
748.9327166	20.20299911	6654
758.8729762	19.74616623	5337
760.8707516	19.74616623	3358
764.9046858	20.30291748	3743
792.8997704	19.96026611	39391
792.9000326	20.04598427	1074.494141
793.904127	19.94598389	5657
794.897106	19.96026611	12403.30273
795.9006575	19.96026611	2216
808.8941942	20.04598427	1644
814.9254677	20.54566574	1598
821.5284446	25.15723419	2055.399902
835.5436617	25.15723419	1391.400024
842.9202167	20.21728325	1880
858.89094	20.31719971	3754
860.8880997	20.30291748	1079
931.5054799	15.19178295	1191
