mz	rt	intensity
527.244993	19.67	255.07
527.280679	19.67	111.32
527.3261	19.67	1709
527.742329	19.67	640
527.778032	19.67	471.87
532.758666	19.67	225.21
532.781494	19.67	384
534.250233	19.67	895
534.273093	19.67	616.74
559.276557	19.67	895
572.23517	19.67	640
575.338601	19.67	512
576.246431	19.67	1023
596.79281	19.67	512
602.793457	19.67	895
607.290451	19.67	640
614.329522	19.67	767
615.383905	19.67	895
617.33725	19.67	512
623.302763	19.67	384
628.275638	19.67	384
631.800674	19.67	767
654.972095	19.67	1151
663.314877	19.67	895
665.295914	19.67	640
665.346934	19.67	172.92
678.314147	19.67	633.15
678.376703	19.67	640
680.357212	19.67	2382
686.348863	19.67	640
701.345886	19.67	512
702.363982	19.67	512
710.37399	19.67	1535
716.389044	19.67	767
716.434424	19.67	515.73
730.41099	19.67	640
731.461752	19.67	640
745.451944	19.67	512
766.36834	19.67	10237
784.387776	19.67	640
808.408353	19.67	1820
810.882245	19.67	512
815.433634	19.67	512
842.874501	19.67	895
902.462473	19.67	512
906.367253	19.67	1023
906.9671	19.67	640
1017.540903	19.67	384
1132.69905	19.67	767
1132.942376	19.67	895
351.884841	19.71	646
384.191061	19.71	1293
386.734261	19.71	646
391.206547	19.71	1293
391.713325	19.71	646
404.707376	19.71	905
444.734559	19.71	517
468.251032	19.71	517
481.179704	19.71	1293
500.792547	19.71	1422
501.292225	19.71	905
521.251089	19.71	776
530.292406	19.71	517
532.282866	19.71	776
532.321982	19.71	525.81
540.305281	19.71	776
540.81112	19.71	517
546.268593	19.71	517
547.758915	19.71	388
552.275885	19.71	776
558.287866	19.71	646
558.32125	19.71	80.64
559.781796	19.71	517
560.761654	19.71	646
569.295264	19.71	517
571.234545	19.71	1551
571.295328	19.71	266.17
571.318967	19.71	98.4
571.349361	19.71	168.18
571.73097	19.71	905
579.303645	19.71	388
587.295143	19.71	517
591.242707	19.71	388
593.815175	19.71	646
600.332747	19.71	2400
600.388135	19.71	366.04
604.275548	19.71	296.57
604.313752	19.71	517
608.802556	19.71	646
610.333431	19.71	776
629.39164	19.71	776
634.327228	19.71	646
640.29419	19.71	388
642.818308	19.71	646
647.357697	19.71	259
656.295064	19.71	388
663.824406	19.71	517
664.341469	19.71	646
668.805895	19.71	646
671.797267	19.71	1164
672.296172	19.71	905
672.343796	19.71	130.19
722.265445	19.71	1422
726.342439	19.71	388
729.386282	19.71	388
748.39845	19.71	517
750.389998	19.71	1034
755.635609	19.71	517
773.461175	19.71	776
775.461705	19.71	517
781.402792	19.71	3676
783.408893	19.71	646
789.371701	19.71	776
789.399488	19.71	528.57
811.410823	19.71	259
823.380668	19.71	234.45
823.409047	19.71	905
839.442801	19.71	1034
843.890973	19.71	517
844.511689	19.71	2972
865.46112	19.71	259
901.443874	19.71	388
906.158849	19.71	388
906.558434	19.71	905
906.756084	19.71	776
399.299653	19.76	972
460.739418	19.76	972
462.235333	19.76	972
470.292234	19.76	1337
561.769158	19.76	365
562.589886	19.76	365
564.286452	19.76	365
576.294802	19.76	851
598.392704	19.76	972
617.310177	19.76	486
625.32113	19.76	486
627.316261	19.76	486
630.309379	19.76	608
631.316857	19.76	851
669.316744	19.76	608
681.363652	19.76	1337
705.333208	19.76	486
707.367834	19.76	1458
715.333851	19.76	486
716.324232	19.76	608
717.323397	19.76	608
717.346101	19.76	415.84
717.383943	19.76	362.23
720.397873	19.76	1633
721.407525	19.76	636
727.336602	19.76	608
740.355732	19.76	332.01
740.390331	19.76	365
776.391426	19.76	251.97
776.418984	19.76	486
782.413393	19.76	1754
793.443584	19.76	608
806.386358	19.76	729
845.51295	19.76	1874
853.424438	19.76	365
853.449203	19.76	197.64
981.948669	19.76	365
1133.207457	19.76	486
398.241207	19.8	737
422.755983	19.8	2113
423.261624	19.8	860
459.22388	19.8	615
461.73106	19.8	1106
468.750023	19.8	369
475.238442	19.8	615
481.517384	19.8	737
481.849438	19.8	492
498.297894	19.8	615
512.725209	19.8	1106
516.323902	19.8	615
545.763817	19.8	737
546.282142	19.8	492
552.779973	19.8	492
562.268223	19.8	615
562.288325	19.8	249.12
584.804794	19.8	615
587.80542	19.8	615
596.344937	19.8	492
599.267009	19.8	197.88
599.305055	19.8	737
607.791418	19.8	1598
608.297255	19.8	860
608.377404	19.8	74.84
609.824162	19.8	1106
610.829541	19.8	369
612.818022	19.8	492
613.272419	19.8	582.71
613.324903	19.8	615
615.275857	19.8	369
618.299619	19.8	369
620.314287	19.8	369
621.317568	19.8	492
624.643727	19.8	369
637.331254	19.8	860
638.773295	19.8	492
646.343327	19.8	492
660.319263	19.8	615
667.808393	19.8	983
671.285473	19.8	246
674.367548	19.8	737
685.331072	19.8	492
704.338322	19.8	492
721.259536	19.8	2753
721.760482	19.8	2619
722.770494	19.8	615
731.407932	19.8	737
733.394783	19.8	737
739.373139	19.8	983
763.406772	19.8	737
788.416191	19.8	492
792.329492	19.8	983
822.371541	19.8	492
835.412369	19.8	369
843.381235	19.8	983
846.507437	19.8	492
856.413932	19.8	615
878.429364	19.8	615
889.894982	19.8	737
999.577924	19.8	369
1023.437644	19.8	492
429.235315	19.85	964
474.745446	19.85	688
481.176413	19.85	964
513.231142	19.85	551
525.290579	19.85	688
526.259481	19.85	1652
530.767574	19.85	641.78
530.803379	19.85	1239
543.294835	19.85	688
577.294978	19.85	551
579.817037	19.85	688
580.317112	19.85	688
580.776503	19.85	413
585.313714	19.85	826
585.354732	19.85	487.04
588.792143	19.85	1239
589.364477	19.85	275
589.7933	19.85	688
591.297675	19.85	275
597.286841	19.85	551
598.80364	19.85	964
605.328199	19.85	688
629.291771	19.85	826
629.805791	19.85	551
635.303361	19.85	275
635.370263	19.85	688
654.840841	19.85	275
661.804561	19.85	688
690.343712	19.85	826
690.380834	19.85	251.12
696.351434	19.85	413
701.379249	19.85	551
715.41751	19.85	688
718.397615	19.85	551
738.872579	19.85	688
752.329277	19.85	413
759.422906	19.85	275
776.342974	19.85	334.81
776.405961	19.85	551
779.360786	19.85	413
779.43249	19.85	826
780.419052	19.85	688
791.335382	19.85	2369
801.365905	19.85	413
804.857319	19.85	413
807.380492	19.85	551
816.390092	19.85	275
840.454193	19.85	413
880.450708	19.85	688
920.464949	19.85	1101
922.460639	19.85	1101
923.464887	19.85	1239
924.465685	19.85	826
947.477931	19.85	688
962.46114	19.85	413
1051.498891	19.85	551
1054.458753	19.85	275
1060.520954	19.85	413
390.720415	19.89	521
440.221592	19.89	1043
501.734625	19.89	7523
502.73975	19.89	2489
511.263952	19.89	782
527.261504	19.89	782
533.270347	19.89	521
539.278026	19.89	782
544.289118	19.89	521
574.328625	19.89	782
583.298845	19.89	521
589.285924	19.89	1043
593.329209	19.89	2116.72
593.363624	19.89	5128
594.331529	19.89	1604.7
594.359085	19.89	2451
598.309196	19.89	391
604.285967	19.89	521
623.34516	19.89	912
629.341494	19.89	652
633.833706	19.89	782
640.326872	19.89	652
649.282026	19.89	173.8
649.368431	19.89	1303
658.331158	19.89	521
659.332064	19.89	1043
659.825167	19.89	391
666.808848	19.89	1173
678.380158	19.89	652
679.299484	19.89	521
681.813657	19.89	391
727.412726	19.89	521
731.396379	19.89	521
734.340668	19.89	521
749.332287	19.89	652
772.351707	19.89	1303
774.395307	19.89	912
774.458215	19.89	84.49
850.430272	19.89	1955
890.404126	19.89	521
901.488265	19.89	391
372.219462	19.94	785
391.2181	19.94	654
422.221472	19.94	916
444.248696	19.94	2991
458.262035	19.94	654
461.239471	19.94	1309
468.758563	19.94	393
474.247729	19.94	1309
488.27188	19.94	523
493.289718	19.94	3754
502.236185	19.94	5090
507.797475	19.94	916
523.284976	19.94	18841
523.786689	19.94	10112
524.247937	19.94	1675.94
524.286757	19.94	3166
526.759138	19.94	785
531.281986	19.94	916
533.319235	19.94	916
534.269186	19.94	785
535.278997	19.94	1047
562.264564	19.94	654
574.782743	19.94	1440
575.307899	19.94	916
575.351954	19.94	379.6
575.792286	19.94	654
578.810462	19.94	1178
588.309183	19.94	523
589.604931	19.94	523
595.369065	19.94	523
624.30846	19.94	785
624.340232	19.94	620.62
631.324359	19.94	523
632.828186	19.94	1701
633.331971	19.94	1701
643.806533	19.94	1045.47
643.842383	19.94	1309
663.314181	19.94	654
667.305118	19.94	1047
668.316475	19.94	785
668.827436	19.94	523
670.336935	19.94	654
671.354649	19.94	654
674.375012	19.94	1198
682.304386	19.94	219.87
682.33391	19.94	523
683.815152	19.94	916
684.320891	19.94	523
710.365574	19.94	523
712.352737	19.94	654
713.377471	19.94	785
713.411433	19.94	721.01
715.38266	19.94	273.67
715.412892	19.94	393
721.76104	19.94	785
741.306099	19.94	785
741.344567	19.94	474.82
747.439773	19.94	523
749.403756	19.94	523
766.862558	19.94	3522
767.860053	19.94	654
792.341612	19.94	785
820.42765	19.94	393
828.411168	19.94	523
851.423404	19.94	916
852.436896	19.94	393
921.478232	19.94	523
1004.463038	19.94	654
1048.5669	19.94	523
460.253915	19.98	562
468.250981	19.98	1405
486.266418	19.98	422
486.297373	19.98	562
492.289218	19.98	14430
501.276313	19.98	562
508.288319	19.98	984
516.314522	19.98	422
523.91549	19.98	1719
524.789006	19.98	984
528.277182	19.98	703
555.281527	19.98	422
561.778892	19.98	562
572.302906	19.98	281
579.317382	19.98	984
584.812115	19.98	562
586.392491	19.98	1124
611.269771	19.98	579.34
611.31169	19.98	461.55
611.336143	19.98	703
615.405303	19.98	703
618.334827	19.98	984
618.8168	19.98	562
619.32654	19.98	703
621.325279	19.98	422
625.780796	19.98	422
632.329046	19.98	562
639.294489	19.98	562
639.315923	19.98	555.44
641.300384	19.98	422
648.367192	19.98	2778
651.310496	19.98	422
653.338032	19.98	281
657.411168	19.98	562
659.844157	19.98	562
664.374199	19.98	562
671.791065	19.98	422
695.412692	19.98	422
707.376346	19.98	1280
708.389411	19.98	1265
721.408081	19.98	562
729.830478	19.98	703
730.34599	19.98	562
739.868182	19.98	562
743.423377	19.98	2788
766.36575	19.98	2871
768.365695	19.98	843
768.404859	19.98	111.73
769.36263	19.98	843
780.421953	19.98	843
784.387393	19.98	562
785.372873	19.98	2647
791.832266	19.98	1686
795.848829	19.98	281
815.434358	19.98	281
844.445155	19.98	281
871.4436	19.98	562
879.44066	19.98	984
887.485285	19.98	5354
888.490742	19.98	1598
891.447729	19.98	422
934.488882	19.98	2443
935.486837	19.98	1265
1003.458434	19.98	1405
1012.579706	19.98	1265
1013.593049	19.98	703
1046.565292	19.98	2619
1047.556827	19.98	1124
372.217456	20.02	826
436.224387	20.02	826
442.265307	20.02	964
444.753854	20.02	1820
445.244106	20.02	826
461.743375	20.02	551
467.749941	20.02	2263
494.256031	20.02	588.08
494.296865	20.02	964
506.79008	20.02	5269
507.289558	20.02	2871
523.579125	20.02	1693
542.241018	20.02	826
551.79212	20.02	689
573.321547	20.02	1164.88
573.399357	20.02	2050
574.396669	20.02	826
587.321994	20.02	413
588.367111	20.02	275
592.810085	20.02	551
599.385904	20.02	1790
600.392118	20.02	689
602.300828	20.02	964
603.327209	20.02	689
613.766404	20.02	413
614.28075	20.02	551
616.835681	20.02	3298
617.33908	20.02	2236
644.365723	20.02	2646
644.847393	20.02	551
645.366724	20.02	1377
656.327464	20.02	2994
656.403477	20.02	1719.76
660.340621	20.02	551
661.303818	20.02	2580
661.340151	20.02	2355.72
689.877378	20.02	2558
690.369476	20.02	1966
696.348659	20.02	551
709.376054	20.02	826
726.91363	20.02	413
737.319229	20.02	551
744.422021	20.02	2520
746.341673	20.02	826
746.399571	20.02	529.5
747.369148	20.02	689
771.851262	20.02	1102
781.4011	20.02	689
784.865124	20.02	4660
785.86845	20.02	1498
829.408649	20.02	275
889.397837	20.02	665.33
889.494751	20.02	964
1002.457179	20.02	2839
1002.5377	20.02	165.15
1045.559988	20.02	4873
483.770925	20.07	863
511.264071	20.07	719
546.248951	20.07	388.83
546.285275	20.07	575
561.269764	20.07	575
562.24087	20.07	575
562.274372	20.07	409.64
565.334156	20.07	1151
576.790917	20.07	575
582.330483	20.07	288
591.79229	20.07	432
592.307955	20.07	432
600.333267	20.07	719
605.313837	20.07	575
613.272223	20.07	1007
613.328205	20.07	128.91
616.33049	20.07	3599
617.826088	20.07	719
626.305397	20.07	288
627.340814	20.07	719
634.338606	20.07	432
636.326763	20.07	1295
636.373095	20.07	478.16
637.33767	20.07	719
650.365364	20.07	575
656.82706	20.07	2531
657.838663	20.07	719
659.328365	20.07	719
660.802524	20.07	3913.6
660.838843	20.07	3945
670.345143	20.07	575
670.359775	20.07	341.3
674.349156	20.07	719
676.309964	20.07	288
686.328784	20.07	575
687.340581	20.07	427.26
687.373918	20.07	719
688.340978	20.07	2210
688.396582	20.07	1009.49
691.379295	20.07	575
693.321692	20.07	288
694.415015	20.07	863
705.359903	20.07	575
705.389922	20.07	196.37
706.375807	20.07	1763
726.396186	20.07	432
728.44052	20.07	863
734.41401	20.07	719
739.383319	20.07	719
739.430679	20.07	432
740.371381	20.07	719
749.345271	20.07	575
761.374698	20.07	288
764.332096	20.07	575
772.851908	20.07	432
773.451993	20.07	1151
773.487357	20.07	765.95
776.391536	20.07	575
778.35279	20.07	288
782.410618	20.07	575
783.381514	20.07	1007
786.371089	20.07	863
786.422596	20.07	546.18
791.337613	20.07	575
793.385774	20.07	432
861.412714	20.07	286.24
861.450035	20.07	575
869.371956	20.07	719
876.426442	20.07	288
884.408367	20.07	575
387.253793	20.11	721
430.231124	20.11	577
453.712314	20.11	721
454.213155	20.11	577
454.2523	20.11	133.34
491.24539	20.11	721
517.262527	20.11	1009
517.294661	20.11	110.64
534.276427	20.11	463.38
534.338478	20.11	1442
538.274021	20.11	577
573.790712	20.11	433
577.291637	20.11	721
580.323708	20.11	433
581.794998	20.11	433
584.299017	20.11	433
588.298175	20.11	433
588.329017	20.11	422.09
590.276672	20.11	1298
594.303602	20.11	433
596.779179	20.11	433
601.302807	20.11	1365.15
601.389423	20.11	1442
603.788807	20.11	577
604.795976	20.11	433
608.313946	20.11	577
609.802711	20.11	1902
612.771992	20.11	1730
619.846441	20.11	433
620.346141	20.11	865
629.274436	20.11	332.6
629.316967	20.11	865
635.352505	20.11	433
647.346618	20.11	1009
655.307532	20.11	577
657.29154	20.11	1085.46
657.327762	20.11	1154
657.79077	20.11	577
661.841221	20.11	1298
662.307051	20.11	577
662.343411	20.11	509.58
669.426541	20.11	865
671.313964	20.11	288
673.351067	20.11	453.5
673.373064	20.11	577
680.349617	20.11	1009
681.304927	20.11	441.48
681.345493	20.11	721
689.378541	20.11	3648
690.88158	20.11	1009
692.319498	20.11	577
692.360391	20.11	201.36
693.353629	20.11	433
701.379798	20.11	433
704.330838	20.11	433
704.353336	20.11	257.41
704.383334	20.11	239.35
717.342788	20.11	288
728.314689	20.11	288
728.364257	20.11	256.62
741.440936	20.11	1009
742.452221	20.11	577
748.384901	20.11	577
752.36347	20.11	433
758.347655	20.11	433
763.360426	20.11	288
783.871431	20.11	577
784.372022	20.11	577
831.352931	20.11	577
858.378714	20.11	577
906.420666	20.11	865
385.255378	20.16	1359
386.748793	20.16	1631
398.245967	20.16	1223
435.265984	20.16	951
437.884362	20.16	680
487.750203	20.16	1223
488.262533	20.16	815
531.281859	20.16	493.34
531.304655	20.16	815
550.264899	20.16	1359
570.323334	20.16	544
581.284263	20.16	544
583.312876	20.16	815
589.769179	20.16	1223
589.806922	20.16	535.89
595.279154	20.16	2204
595.782059	20.16	1223
596.285659	20.16	1087
597.279685	20.16	544
601.808155	20.16	680
610.304844	20.16	1087
633.324359	20.16	544
667.377088	20.16	1359
672.358012	20.16	680
683.32698	20.16	225.92
683.363914	20.16	408
700.374389	20.16	951
710.331421	20.16	544
765.360892	20.16	544
765.388253	20.16	335.19
795.400721	20.16	951
795.482548	20.16	1087
796.409691	20.16	680
824.893402	20.16	815
842.393596	20.16	544
875.42157	20.16	951
888.474671	20.16	680
399.296614	20.2	719
403.196454	20.2	2822
404.202377	20.2	1007
487.247612	20.2	1007
512.721603	20.2	288
537.802671	20.2	1007
540.281722	20.2	575
543.797663	20.2	863
544.298965	20.2	1007
567.280599	20.2	863
567.792206	20.2	575
570.822276	20.2	1295
572.278606	20.2	170.31
572.325925	20.2	288
574.322469	20.2	719
575.297798	20.2	719
575.782099	20.2	432
582.302784	20.2	432
585.844326	20.2	1007
587.301346	20.2	432
589.291923	20.2	575
599.336573	20.2	575
604.299252	20.2	863
611.324895	20.2	575
612.296438	20.2	575
613.79716	20.2	575
617.80761	20.2	719
638.275824	20.2	863
642.78888	20.2	575
644.304755	20.2	432
664.32598	20.2	432
664.34783	20.2	178.59
668.384845	20.2	575
691.338881	20.2	575
691.819556	20.2	288
698.026372	20.2	1295
698.37001	20.2	1007
698.698749	20.2	1007
699.379472	20.2	1321
700.284654	20.2	719
714.260243	20.2	1007
721.878377	20.2	1007
722.485226	20.2	2265
722.885768	20.2	288
725.868867	20.2	432
735.363024	20.2	432
737.337472	20.2	863
745.431758	20.2	1295
753.345114	20.2	575
761.432587	20.2	863
762.434516	20.2	575
766.368855	20.2	863
772.451936	20.2	2120
775.397723	20.2	1151
797.402264	20.2	432
805.383272	20.2	7189
807.387728	20.2	1750
848.407091	20.2	288
854.430752	20.2	288
855.401545	20.2	288
863.43235	20.2	575
947.498694	20.2	719
974.481377	20.2	1007
975.49753	20.2	432
979.415243	20.2	1295
1043.386528	20.2	575
1141.964495	20.2	432
369.7161	20.25	1137
403.696319	20.25	2386
460.242061	20.25	1137
460.278434	20.25	252.6
481.262977	20.25	853
492.747001	20.25	569
505.741023	20.25	853
513.249603	20.25	853
523.285249	20.25	2210
525.271055	20.25	711
537.300272	20.25	853
539.286729	20.25	224.07
539.312977	20.25	711
545.780497	20.25	1564
550.775882	20.25	540.38
550.818987	20.25	2935
554.292408	20.25	711
557.780155	20.25	569
559.296086	20.25	711
560.787307	20.25	569
587.380183	20.25	569
589.35709	20.25	427
591.287568	20.25	2475
598.772276	20.25	569
602.304422	20.25	569
620.282808	20.25	427
624.268926	20.25	206.77
624.321878	20.25	569
631.771528	20.25	569
645.35972	20.25	995
658.370491	20.25	569
713.75908	20.25	1706
719.412335	20.25	711
734.409338	20.25	569
767.392984	20.25	995
767.721784	20.25	853
787.408177	20.25	711
787.896435	20.25	569
806.385196	20.25	2644
860.44923	20.25	1137
864.421016	20.25	427
870.437705	20.25	569
901.505119	20.25	853
919.469895	20.25	995
937.497416	20.25	995
1025.481391	20.25	569
1043.051813	20.25	711
1045.558393	20.25	995
1046.549984	20.25	853
1089.550527	20.25	995
1090.54728	20.25	569
361.751022	20.29	888
430.234958	20.29	592
451.251379	20.29	740
459.742001	20.29	1923
501.731665	20.29	1035
501.772807	20.29	381.27
502.247613	20.29	592
532.266645	20.29	552.59
532.32206	20.29	4752
538.812299	20.29	1035
545.282179	20.29	3795
546.274797	20.29	740
551.276238	20.29	376.08
551.319364	20.29	1331
551.816656	20.29	592
557.28642	20.29	740
561.795995	20.29	444
565.8447	20.29	888
579.71074	20.29	444
580.265935	20.29	592
580.313583	20.29	543.31
586.281451	20.29	180.38
586.34303	20.29	592
590.785718	20.29	4649
592.290808	20.29	888
594.820942	20.29	740
597.327597	20.29	740
597.769985	20.29	1331
607.313787	20.29	888
612.376856	20.29	740
616.825629	20.29	740
630.284012	20.29	2900
630.781106	20.29	1586
631.271397	20.29	888
636.293724	20.29	592
637.309795	20.29	592
639.301631	20.29	740
639.987698	20.29	592
648.345384	20.29	592
657.874319	20.29	296
673.314528	20.29	444
673.343858	20.29	216.88
684.332272	20.29	592
686.337412	20.29	740
687.377549	20.29	740
696.343953	20.29	888
713.388267	20.29	592
723.488784	20.29	1035
727.327852	20.29	296
731.38749	20.29	444
738.420802	20.29	3714
739.360359	20.29	321.77
739.417986	20.29	1331
744.42477	20.29	1627
753.403178	20.29	296
764.832088	20.29	273.35
764.85944	20.29	444
780.368002	20.29	1035
780.415365	20.29	360.94
784.876848	20.29	740
789.38034	20.29	1331
789.424006	20.29	673.09
789.483552	20.29	305.75
792.856807	20.29	740
831.452673	20.29	1183
832.421556	20.29	296
842.446305	20.29	888
879.439241	20.29	1331
887.484811	20.29	444
902.494564	20.29	592
918.47196	20.29	1644
938.499726	20.29	740
975.490813	20.29	592
372.717998	20.34	941
399.660462	20.34	672
415.729308	20.34	807
417.211627	20.34	1075
417.543566	20.34	1075
469.251365	20.34	941
483.224353	20.34	538
483.255412	20.34	197.51
490.215715	20.34	1075
490.713242	20.34	1075
491.242271	20.34	126.55
491.27985	20.34	672
492.247981	20.34	1471.63
492.298137	20.34	1628
504.298351	20.34	1779
509.273222	20.34	538
518.265563	20.34	538
523.789174	20.34	1075
526.249917	20.34	538
533.274194	20.34	112.22
533.323136	20.34	1613
569.776936	20.34	538
591.792335	20.34	1075
594.317883	20.34	1075
594.355771	20.34	611.55
598.268266	20.34	672
609.304727	20.34	2330
617.31008	20.34	672
617.355715	20.34	563.74
623.817993	20.34	1479
625.816426	20.34	3829
626.311576	20.34	1479
659.296153	20.34	302.7
659.325175	20.34	807
660.795465	20.34	2451
689.887581	20.34	403
692.330609	20.34	672
694.374203	20.34	538
700.30149	20.34	672
701.327107	20.34	403
708.792617	20.34	807
713.256196	20.34	1210
714.388631	20.34	538
721.391814	20.34	1948
724.826333	20.34	807
755.397237	20.34	538
767.053477	20.34	1748
789.888522	20.34	672
851.444175	20.34	672
859.444314	20.34	2362
982.476796	20.34	1210
983.485442	20.34	941
1006.537501	20.34	1344
1007.531145	20.34	403
1244.608198	20.34	538
361.197795	20.38	454
391.21788	20.38	1814
457.762919	20.38	605
491.746309	20.38	1814
520.345448	20.38	302
531.279833	20.38	1058
533.28051	20.38	454
561.289285	20.38	605
565.337331	20.38	756
571.32293	20.38	1007.72
571.376964	20.38	1696
572.383818	20.38	1058
581.26355	20.38	414.96
581.290801	20.38	454
584.948168	20.38	1210
588.78443	20.38	756
607.843623	20.38	454
608.307421	20.38	605
615.383835	20.38	1058
621.289578	20.38	907
621.363534	20.38	625.77
621.797363	20.38	1663
623.870078	20.38	756
625.311564	20.38	5430
632.319025	20.38	454
637.362761	20.38	756
644.374094	20.38	3437
646.839838	20.38	756
656.82706	20.38	454
661.804706	20.38	756
664.846746	20.38	454
666.323472	20.38	1058
670.363528	20.38	302
671.336252	20.38	1512
672.313687	20.38	1091.18
672.339331	20.38	1361
673.380038	20.38	907
684.424984	20.38	605
690.362665	20.38	756
700.372702	20.38	454
700.803532	20.38	454
703.439108	20.38	1058
714.758875	20.38	454
715.405241	20.38	9244
727.39999	20.38	454
734.367024	20.38	302
737.415255	20.38	7427
743.407454	20.38	454
749.337172	20.38	756
767.38645	20.38	1058
768.384805	20.38	454
781.422563	20.38	3135
794.345374	20.38	756
798.304765	20.38	1866
800.310299	20.38	756
811.384723	20.38	454
846.374967	20.38	605
847.399479	20.38	302
869.39935	20.38	756
874.424013	20.38	1704
875.907159	20.38	2799
876.40482	20.38	1840
880.407367	20.38	454
890.416673	20.38	454
915.520524	20.38	756
966.45772	20.38	605
1060.536113	20.38	605
358.207047	20.42	2637
358.710127	20.42	1081
369.211156	20.42	1544
421.255799	20.42	927
429.258911	20.42	927
469.750199	20.42	772
471.279756	20.42	927
482.240321	20.42	618
482.808216	20.42	772
494.234216	20.42	463
502.292003	20.42	618
503.296652	20.42	3864
510.280505	20.42	463
513.240518	20.42	618
517.303921	20.42	463
530.276155	20.42	4530
534.321825	20.42	927
548.310843	20.42	463
564.256426	20.42	618
569.284052	20.42	1081
575.786255	20.42	333.23
575.840499	20.42	1699
589.32027	20.42	772
590.281014	20.42	618
593.33942	20.42	2204
600.797594	20.42	772
601.818375	20.42	618
618.869533	20.42	309
622.30835	20.42	463
622.812955	20.42	4485
623.31302	20.42	3158
628.31092	20.42	927
628.360501	20.42	754.06
633.811359	20.42	772
635.86555	20.42	309
640.792615	20.42	2471
643.8783	20.42	5285
647.35035	20.42	1081
655.789362	20.42	463
658.288047	20.42	413.08
658.327922	20.42	618
677.352914	20.42	927
678.810864	20.42	309
685.311299	20.42	927
691.866939	20.42	618
692.357797	20.42	618
702.393109	20.42	185.52
702.434298	20.42	1576
717.308102	20.42	309
720.330446	20.42	1235.48
720.387326	20.42	4031
723.823808	20.42	2206
724.333396	20.42	2008
724.390434	20.42	421.82
732.401563	20.42	618
735.40497	20.42	463
743.458768	20.42	463
746.381718	20.42	707.39
746.428038	20.42	772
754.400916	20.42	927
758.328719	20.42	309
773.409901	20.42	463
785.380315	20.42	618
818.349497	20.42	772
821.426853	20.42	463
830.453145	20.42	1853
841.512561	20.42	772
844.452425	20.42	309
875.422814	20.42	772
912.414681	20.42	463
914.515546	20.42	927
941.550294	20.42	772
997.93558	20.42	927
1059.542515	20.42	772
1100.626586	20.42	463
1152.595511	20.42	463
1250.631782	20.42	618
1285.741834	20.42	618
440.229149	20.47	749
471.782789	20.47	749
496.249692	20.47	538.32
496.284313	20.47	1198
503.771832	20.47	1497
515.749795	20.47	449
530.778442	20.47	2259
557.374007	20.47	1348
566.295471	20.47	449
573.317439	20.47	2759
573.810558	20.47	749
574.322925	20.47	1348
579.286504	20.47	449
585.277269	20.47	431.06
585.328541	20.47	599
598.261126	20.47	599
616.330314	20.47	749
616.382928	20.47	434.87
642.366005	20.47	749
643.29798	20.47	449.72
643.376818	20.47	6678
644.882227	20.47	898
656.335028	20.47	449
676.3692	20.47	1048
693.350753	20.47	449
707.792954	20.47	2137
716.411663	20.47	3800
722.38002	20.47	898
731.404145	20.47	749
747.388241	20.47	599
748.84994	20.47	749
764.828596	20.47	449
766.717325	20.47	898
771.434779	20.47	749
772.465718	20.47	749
772.493206	20.47	506.43
843.469134	20.47	449
845.392867	20.47	599
845.883594	20.47	749
850.428475	20.47	749
864.380151	20.47	1048
864.893571	20.47	1348
866.436852	20.47	299
867.394272	20.47	1497
871.932497	20.47	2140
877.401248	20.47	898
879.444037	20.47	749
942.950121	20.47	1647
964.586803	20.47	599
990.491475	20.47	599
403.210768	20.51	922
417.214684	20.51	614
434.208618	20.51	1690
445.229558	20.51	614
490.218965	20.51	768
501.279267	20.51	922
531.777482	20.51	614
539.72083	20.51	3319
540.219857	20.51	1536
540.272399	20.51	244.9
555.35071	20.51	922
560.781514	20.51	614
565.790703	20.51	768
568.274464	20.51	307
581.622273	20.51	1075
581.792653	20.51	307
581.959315	20.51	768
582.297124	20.51	768
584.272495	20.51	2639
584.609714	20.51	1229
588.282155	20.51	922
613.293583	20.51	1075
616.811956	20.51	768
618.26199	20.51	84.9
618.304148	20.51	922
618.33928	20.51	608.89
624.308132	20.51	461
631.34584	20.51	461
631.374241	20.51	262.88
657.291424	20.51	1229
658.360415	20.51	614
671.804573	20.51	1116.2
671.83387	20.51	1536
681.331038	20.51	768
699.390796	20.51	461
701.297561	20.51	461
706.36406	20.51	768
708.29545	20.51	1555
709.304268	20.51	461
709.346094	20.51	461
722.842555	20.51	2328
730.414155	20.51	307
734.3792	20.51	307
739.879886	20.51	1075
741.363242	20.51	614
744.386952	20.51	614
745.439671	20.51	614
782.426052	20.51	1382
783.366912	20.51	171.79
783.426229	20.51	768
784.393821	20.51	922
796.401353	20.51	461
800.478971	20.51	768
803.851665	20.51	614
810.439171	20.51	768
815.418158	20.51	614
844.404161	20.51	768
849.869912	20.51	614
859.448297	20.51	768
863.942324	20.51	307
865.385002	20.51	461
872.43128	20.51	2143
872.943948	20.51	1075
876.915175	20.51	1229
892.446829	20.51	922
901.513635	20.51	461
951.068808	20.51	614
1004.749381	20.51	768
1078.419042	20.51	922
1286.738233	20.51	307
451.76758	20.56	1053
487.267282	20.56	243.7
487.29847	20.56	1203
490.719207	20.56	1053
495.24064	20.56	451
500.270395	20.56	752
528.27793	20.56	602
537.275683	20.56	903
540.726029	20.56	1053
544.800621	20.56	1053
